15.000000 0.066667 46.475800 193.649167 3.979299 15.000000 64424509440.000000 58.603359 22590.000000 -99.000000 6750.000000 39342.312126 14348907.000000 0.000000
16.000000 0.062500 48.000000 200.000000 4.112455 16.000000 68719476736.000000 64.000000 25696.000000 -68.000000 8192.000000 65536.000000 43046721.000000 0.000000
17.000000 0.058824 49.477268 206.155281 4.241593 17.000000 73014444032.000000 69.486868 29002.000000 -35.000000 9826.000000 107007.506497 129140163.000000 0.000000
18.000000 0.055556 50.911688 212.132034 4.367058 18.000000 77309411328.000000 75.058650 32508.000000 0.000000 11664.000000 171550.584717 387420489.000000 0.000000
19.000000 0.052632 52.306787 217.944947 4.489152 19.000000 81604378624.000000 80.710623 36214.000000 37.000000 13718.000000 270428.590391 1162261467.000000 0.000000
20.000000 0.050000 53.665631 223.606798 4.608136 20.000000 85899345920.000000 86.438562 40120.000000 76.000000 16000.000000 419718.479173 3486784401.000000 0.000000
21.000000 0.047619 54.990908 229.128785 4.724239 21.000000 90194313216.000000 92.238666 44226.000000 117.000000 18522.000000 642106.172840 10460353203.000000 0.000000
22.000000 0.045455 56.284989 234.520788 4.837663 22.000000 94489280512.000000 98.107496 48532.000000 160.000000 21296.000000 969264.146814 31381059609.000000 0.000000
23.000000 0.043478 57.549978 239.791576 4.948587 23.000000 98784247808.000000 104.041925 53038.000000 205.000000 24334.000000 1444974.668050 94143178827.000000 0.000000
24.000000 0.041667 58.787754 244.948974 5.057172 24.000000 103079215104.000000 110.039100 57744.000000 252.000000 27648.000000 2129201.612098 282429536481.000000 0.000000
25.000000 0.040000 60.000000 250.000000 5.163562 25.000000 107374182400.000000 116.096405 62650.000000 301.000000 31250.000000 3103361.458491 847288609443.000000 0.000000
26.000000 0.038462 61.188234 254.950976 5.267886 26.000000 111669149696.000000 122.211433 67756.000000 352.000000 35152.000000 4477101.340867 2541865828329.000000 0.000000
27.000000 0.037037 62.353829 259.807621 5.370263 27.000000 115964116992.000000 128.381963 73062.000000 405.000000 39366.000000 6396960.561985 7625597484987.000000 0.000000
28.000000 0.035714 63.498031 264.575131 5.470797 28.000000 120259084288.000000 134.605938 78568.000000 460.000000 43904.000000 9057373.662722 22876792454961.000000 0.000000
29.000000 0.034483 64.621978 269.258240 5.569587 29.000000 124554051584.000000 140.881449 84274.000000 517.000000 48778.000000 12714570.115765 68630377364883.000000 0.000000
30.000000 0.033333 65.726707 273.861279 5.666721 30.000000 128849018880.000000 147.206718 90180.000000 576.000000 54000.000000 17704040.456755 205891132094649.000000 0.000000
31.000000 0.032258 66.813172 278.388218 5.762281 31.000000 133143986176.000000 153.580086 96286.000000 637.000000 59582.000000 24462373.961931 617673396283947.000000 0.000000
32.000000 0.031250 67.882251 282.842712 5.856343 32.000000 137438953472.000000 160.000000 102592.000000 700.000000 65536.000000 33554432.000000 1853020188851841.000000 0.000000
33.000000 0.030303 68.934752 287.228132 5.948975 33.000000 141733920768.000000 166.465006 109098.000000 765.000000 71874.000000 45707007.512069 5559060566555523.000000 0.000000
34.000000 0.029412 69.971423 291.547595 6.040241 34.000000 146028888064.000000 172.973737 115804.000000 832.000000 78608.000000 61850338.755481 16677181699666568.000000 0.000000
35.000000 0.028571 70.992957 295.803989 6.130201 35.000000 150323855360.000000 179.524906 122710.000000 901.000000 85750.000000 83169099.047640 50031545098999704.000000 0.000000
36.000000 0.027778 72.000000 300.000000 6.218910 36.000000 154618822656.000000 186.117300 129816.000000 972.000000 93312.000000 111164778.896431 150094635296999136.000000 0.000000
37.000000 0.027027 72.993150 304.138127 6.306420 37.000000 158913789952.000000 192.749775 137122.000000 1045.000000 101306.000000 147731718.366431 450283905890997376.000000 0.000000
